binning_ppost,ppost_gen,ppost_data,binning_pgen,pgen_gen,pgen_data,binning_Q,Q_gen,Q_data
-15.72463768115942,0.039423948888089554,0.009860157009255266,-15.72463768115942,0.028183313473423285,0.009497265333306441,-1.4492753623188408,0.15232054808198892,0.007112186331336131
-15.434782608695652,0.04316099630548887,0.011165792206455314,-15.434782608695652,0.03173513583278041,0.01087590062362505,-1.3695652173913047,0.16541882981157094,0.009272370812079432
-15.144927536231883,0.04847444855391018,0.012910120829914737,-15.144927536231883,0.03628105424606885,0.012640971563502816,-1.2898550724637685,0.177270268236177,0.011899963630761274
-14.855072463768115,0.053027354611926134,0.015500501061159763,-14.855072463768115,0.04036789357889593,0.015182395204746842,-1.210144927536232,0.19751540437365753,0.012809514991074309
-14.565217391304348,0.05732789761585312,0.018024729109079984,-14.565217391304348,0.045611059918899605,0.017964035601122152,-1.1304347826086958,0.21457273494790222,0.017710986210538644
-14.27536231884058,0.06351252095510145,0.020911053318356913,-14.27536231884058,0.05169644652681665,0.021048557993097648,-1.0507246376811596,0.24004947134440027,0.023079865767941583
-13.98550724637681,0.06828321978582469,0.023961017139016508,-13.98550724637681,0.057436660893786094,0.024519516034632427,-0.9710144927536235,0.26697871592092065,0.029989929574763718
-13.695652173913043,0.0748861435297962,0.028052007423576865,-13.695652173913043,0.06468182623128953,0.029292518517023605,-0.8913043478260874,0.2975842201389119,0.0388833206533792
-13.405797101449275,0.08028602148167188,0.03288111680628749,-13.405797101449275,0.07183724678614596,0.03506468344467078,-0.8115942028985508,0.32988645957604756,0.05053063112849827
-13.115942028985506,0.08497029460894012,0.03842049173627538,-13.115942028985506,0.07902373284268864,0.041707198934388255,-0.7318840579710146,0.3762510348445483,0.06779947431666254
-12.826086956521738,0.09264144004761696,0.044238402174999095,-12.826086956521738,0.08840206262925214,0.04852378453651948,-0.6521739130434785,0.4128979447670589,0.08966660493752017
-12.53623188405797,0.10043703849926917,0.050867547282916474,-12.53623188405797,0.09801165781725096,0.0569905548043352,-0.5724637681159424,0.44752676810316677,0.12038922866364711
-12.246376811594203,0.10584728753555932,0.05961008056336808,-12.246376811594203,0.10672035345637426,0.06695780944115895,-0.4927536231884062,0.4823612563143221,0.15547011932460703
-11.956521739130434,0.1123983558574584,0.0680984501920988,-11.956521739130434,0.11568102483139106,0.07770489818159815,-0.41304347826087007,0.5159231931111186,0.19986127877099163
-11.666666666666666,0.11861063542181274,0.07823714271009008,-11.666666666666666,0.12467966515291151,0.09108044561948793,-0.3333333333333335,0.5515289246037045,0.262759281868191
-11.376811594202898,0.12459820815718299,0.08945516032443293,-11.376811594202898,0.13410977077561642,0.10546211830712986,-0.25362318840579734,0.5864662452523834,0.34240818918448634
-11.086956521739129,0.12820734553346977,0.10283530982534024,-11.086956521739129,0.14214538054489215,0.12001437970493874,-0.1739130434782612,0.6188456090176603,0.43877010274653255
-10.797101449275361,0.13520782751333482,0.1159334421236518,-10.797101449275361,0.15101975885967123,0.13987229812912494,-0.09420289855072506,0.6474715888133219,0.5502280423582175
-10.507246376811594,0.13971579220555413,0.13297633356443728,-10.507246376811594,0.16051199548574768,0.15820884377081298,-0.014492753623188914,0.6682823033571781,0.6919159320425229
-10.217391304347826,0.14270612154510054,0.14712245571436722,-10.217391304347826,0.164350310805091,0.17498572120527076,0.06521739130434767,0.6725498495144157,0.8412718450005854
-9.927536231884057,0.14579324767251847,0.1647154547849073,-9.927536231884057,0.170218238901212,0.1925911723748212,0.1449275362318838,0.6544256324008625,0.9874316955397666
-9.63768115942029,0.14497047497562568,0.17786581249110686,-9.63768115942029,0.17196481044041007,0.20921138670810746,0.22463768115941996,0.6097577923515028,1.1071892913143075
-9.347826086956522,0.14322121873769397,0.19500270966609076,-9.347826086956522,0.17138837279802652,0.2235652081777638,0.3043478260869561,0.5418626754764762,1.1817346048866246
-9.057971014492754,0.14025163156697504,0.2066246037681001,-9.057971014492754,0.16570683771201755,0.23464999293628425,0.38405797101449224,0.45268124403404253,1.1857138920879937
-8.768115942028984,0.13504534719083838,0.2176755000772018,-8.768115942028984,0.1596283545489192,0.23609129346707194,0.4637681159420284,0.35762550959806716,1.1076945976255925
-8.478260869565215,0.12559728928912578,0.22308257064054257,-8.478260869565215,0.14597679241941844,0.23141925164988372,0.5434782608695645,0.2558213964495986,0.9461608025655658
-8.18840579710145,0.11481481852606297,0.22074635406101648,-8.18840579710145,0.13070292075745737,0.21602449090798911,0.6231884057971007,0.16881230024985133,0.7432676859268548
-7.89855072463768,0.10217246662464871,0.21199337569898954,-7.89855072463768,0.11040679298970271,0.18919680518274987,0.7028985507246377,0.09676532370980698,0.5295104835955332
-7.608695652173914,0.08492189621500473,0.19252026194447974,-7.608695652173914,0.08811902139167406,0.1537178348705315,0.7826086956521738,0.05140336470716234,0.33542232943097144
-7.318840579710145,0.06771626717115867,0.1650218438445159,-7.318840579710145,0.06580708773678036,0.11572529213505771,0.86231884057971,0.023818563341428307,0.19061417327447758
-7.028985507246375,0.04969823651483505,0.13005171072270985,-7.028985507246375,0.044164788229326776,0.07277523259803484,0.9420289855072461,0.010218973478918245,0.10102336428365015
-6.739130434782609,0.032233330360623,0.09213258290215795,-6.739130434782609,0.025459904492341565,0.03923540333810958,1.0217391304347823,0.004203275883781466,0.05490153072111336
-6.44927536231884,0.01761355836415425,0.05556087060511815,-6.44927536231884,0.011732404469830393,0.015990080526347584,1.1014492753623184,0.0015039243987841945,0.03031837867709896
-6.1594202898550705,0.00776102817027022,0.025667047130024812,-6.1594202898550705,0.004166228948245206,0.004842630527356795,1.1811594202898545,0.0007198270626659392,0.016927761428046917
-5.869565217391305,0.0024372048374344934,0.008415254057687088,-5.869565217391305,0.0009250616057412608,0.0009678298250216914,1.2608695652173907,0.0002313729844283376,0.009310268785425806
-5.579710144927535,0.00035261687009690543,0.0016085425629505316,-5.579710144927535,0.00014152061878877495,0.0001705887101656938,1.3405797101449268,0.000128540546904632,0.00813543161168822
-5.289855072463766,1.382811255281999e-05,0.0001497128359456141,-5.289855072463766,3.106550168534123e-05,0.00010792346969666476,1.420289855072463,0.00011568649221416751,0.00668267596674382
