binning_ppost,ppost_gen,ppost_data,binning_pgen,pgen_gen,pgen_data,binning_Q,Q_gen,Q_data
-15.0,0.0036018402228346607,0.0,-15.0,0.0008383714909358333,0.0,-4.0,0.005392743736356953,3.8885458228165797e-10
-14.797101449275363,0.0064343385539760815,0.0,-14.797101449275363,0.0014824102574406246,0.0,-3.9130434782608696,0.010049077384881255,7.777091645633162e-09
-14.594202898550725,0.008248329201883516,0.0,-14.594202898550725,0.0018878727608978314,0.0,-3.8260869565217392,0.013563787942331505,7.388237063351502e-08
-14.391304347826086,0.009298837121682935,0.0,-14.391304347826086,0.002152162555360196,0.0,-3.739130434782609,0.015964583962807456,4.4368307838337167e-07
-14.18840579710145,0.009958611916092597,0.0,-14.18840579710145,0.0023987452530764646,0.0,-3.6521739130434785,0.01756681762436348,1.8917775428002656e-06
-13.985507246376812,0.010453852735014892,8.482056315582805e-08,-13.985507246376812,0.002692998669424649,0.0,-3.5652173913043477,0.018749845699063357,6.102683814328339e-06
-13.782608695652174,0.010866565721447589,1.0178467578699368e-06,-13.782608695652174,0.0030333447525897617,0.0,-3.4782608695652173,0.019816005880619665,1.551529783303815e-05
-13.579710144927535,0.011224073132125995,5.725388013018392e-06,-13.579710144927535,0.0033870897542330578,0.0,-3.391304347826087,0.020964522427776293,3.202800766962875e-05
-13.376811594202898,0.011548101365745599,2.03145248758208e-05,-13.376811594202898,0.003737165543374018,0.0,-3.3043478260869565,0.02232264014566148,5.501475744662666e-05
-13.173913043478262,0.011872026245786631,5.2164646340834157e-05,-13.173913043478262,0.004109721309903952,0.0,-3.217391304347826,0.023975024409863557,8.04232935620747e-05
-12.971014492753623,0.012243085279255394,0.00010704355070265467,-12.971014492753623,0.004558730298415252,0.0,-3.130434782608696,0.025968198723937158,0.00010236480222189945
-12.768115942028984,0.012704025014089296,0.00019127036991639144,-12.768115942028984,0.0051151048981426285,0.0,-3.0434782608695654,0.02829677106309322,0.00011659493566049662
-12.565217391304348,0.013275201183668008,0.00031582936691072424,-12.565217391304348,0.005755832660225788,1.0178467578699277e-06,-2.9565217391304346,0.030898799787212307,0.00012424953811271093
-12.36231884057971,0.013958188699665,0.00048763341758285345,-12.36231884057971,0.006436563551753925,1.153559658919251e-05,-2.8695652173913047,0.03369048873912718,0.0001346230118042386
-12.159420289855072,0.014737083414977667,0.0006881492288832307,-12.159420289855072,0.007139716332874168,6.107080547219567e-05,-2.782608695652174,0.036637205534463216,0.00016471841219992735
-11.956521739130434,0.015567172602876246,0.0008702165676972155,-11.956521739130434,0.00787735390273667,0.0002027211459424274,-2.6956521739130435,0.039809033445317214,0.00023179155024310796
-11.753623188405797,0.01639424731139981,0.0009927398711758084,-11.753623188405797,0.008680591957865188,0.0004811022342198533,-2.608695652173913,0.04336684678718286,0.00034014082448632194
-11.55072463768116,0.017206618742971788,0.0010586030384663082,-11.55072463768116,0.009602880952680276,0.0008887498607467613,-2.5217391304347827,0.04748986028824817,0.00047432676374007624
-11.347826086956522,0.018044986060354068,0.0011103435819913624,-11.347826086956522,0.010691146145754012,0.0013651021434298903,-2.4347826086956523,0.052316377245131565,0.0006123926940158371
-11.144927536231883,0.018953651036761616,0.0011937221955735406,-11.144927536231883,0.011933915197204424,0.0018416240672393311,-2.3478260869565215,0.05794869953735069,0.0007545587070071759
-10.942028985507246,0.019959780898561885,0.0013289685835255072,-10.942028985507246,0.01326999261302819,0.00228828915281792,-2.2608695652173916,0.064496492694831,0.0009420099469418723
-10.73913043478261,0.021112714675525467,0.0015061587399580311,-10.73913043478261,0.01465800051925439,0.0027188383313969016,-2.1739130434782608,0.07209311082638462,0.001243743993190819
-10.53623188405797,0.02250012081027617,0.001707480346608388,-10.53623188405797,0.016109788826444663,0.0031405661714076776,-2.0869565217391304,0.08085795460769149,0.001718659482768471
-10.333333333333332,0.02419562888434846,0.001944256948657881,-10.333333333333332,0.017653588203878183,0.003521240858851033,-2.0,0.09085101494265171,0.0023866572154868397
-10.130434782608695,0.026205477024448982,0.0022595349819080927,-10.130434782608695,0.01930112270522335,0.003848308950379903,-1.9130434782608696,0.10209168811853457,0.003237339219815713
-9.927536231884059,0.028477235436647954,0.002672314252505928,-9.927536231884059,0.021063235385896033,0.004170287808119423,-1.8260869565217392,0.11464005378490508,0.004267871523559423
-9.72463768115942,0.030951045173355864,0.0031372581694445985,-9.72463768115942,0.0229704610644513,0.004516016423542577,-1.7391304347826089,0.12863172736233963,0.005508926587313764
-9.521739130434781,0.0336083468848206,0.0035988940844201905,-9.521739130434781,0.025068921451604505,0.004863102167976224,-1.6521739130434785,0.14418339954976597,0.007011745723658903
-9.318840579710145,0.0364930338515418,0.004078554369066395,-9.318840579710145,0.02739918119217037,0.005283133596723884,-1.5652173913043477,0.16126193413747075,0.008821196140862245
-9.115942028985508,0.03968828601787389,0.0046693720017283126,-9.115942028985508,0.029967262054424498,0.006021072496179584,-1.4782608695652173,0.17968411068352463,0.010981436942996857
-8.91304347826087,0.04326130535708396,0.005454640775424966,-8.91304347826087,0.03275964894429498,0.007276247189759525,-1.391304347826087,0.19923402968044931,0.013577345364010267
-8.71014492753623,0.04723569339707873,0.006465574657397698,-8.71014492753623,0.03582569712652298,0.008918373292456351,-1.3043478260869565,0.21971457059657304,0.01676987220405468
-8.507246376811594,0.05162165261254292,0.007698908055965009,-8.507246376811594,0.03931728682732649,0.010572034991742366,-1.2173913043478262,0.24088386757822217,0.020805581598954077
